session_id,user_id,timestamp,artist,track,track_len_sec,play_time_sec,replay_count,action,percent_completion,skip_position,hour_of_day,day_of_week,session_position,skip_streak,target_track_vector,user_context_vector_32d,context_cosine_similarity
S_Fallback,U1,2026-03-16 09:44:00,Adele,Rolling in the Deep,228,228,0,COMPLETE,1.0,None,9,0,27,0,"[0.27208602, -0.06424415, 0.13102141, 0.08380929, 0.047281656, -0.011500415, -0.03794211, 0.051393054, 0.17376873, 0.25757772, 0.11840193, 0.07973402, -0.11875971, -0.21326655, 0.2595099, -0.11226602, -0.058303345, -0.061638854, -0.050242286, -0.10801005, -0.11552458, 0.097085536, 0.04139475, -0.08839257, 0.07962464, -0.2567991, 0.088871405, -0.5548556, 0.15302908, -0.18950728, -0.036104325, 0.3638382]","[0.21031688, 0.041614372, 0.08363916, -0.07699285, -0.005803715, -0.14025581, -0.0972866, 0.19000994, 0.008011815, 0.26145658, -0.04077557, 0.12478481, 0.21889545, -0.31871355, 0.23600045, -0.22329387, 0.0797945, -0.123369314, -0.021724554, -0.11090139, 0.059776857, -0.23425591, 0.25887796, -0.12953605, -0.18496378, -0.34840256, 0.15401128, -0.3641416, 0.030914726, 0.09348521, 0.09752895, 0.16554146]",0.619
S_Fallback,U1,2026-03-16 09:48:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,9,0,28,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.2594665, -0.024815671, 0.14771691, -0.017645804, 0.048105493, -0.11748368, -0.07204065, 0.10840943, 0.14358535, 0.27398798, 0.038079824, 0.14340253, 0.068239994, -0.29163557, 0.28417838, -0.18027657, 0.0034135426, -0.08493038, -0.07715347, -0.11376699, -0.07585749, -0.07064629, 0.12599052, -0.1683088, -0.073814996, -0.3053219, 0.14101827, -0.4794294, 0.09523177, -0.056713667, 0.06513696, 0.33196536]",0.167
S_Fallback,U1,2026-03-16 09:52:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,9,0,29,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.25946647, -0.02481567, 0.14771691, -0.017645806, 0.048105482, -0.117483675, -0.07204064, 0.10840941, 0.14358534, 0.27398798, 0.03807982, 0.14340252, 0.06823998, -0.29163554, 0.28417832, -0.18027656, 0.0034135438, -0.08493036, -0.07715344, -0.11376699, -0.07585747, -0.0706463, 0.12599051, -0.16830878, -0.073815, -0.30532187, 0.14101826, -0.47942933, 0.095231764, -0.056713652, 0.065136954, 0.33196533]",0.167
S_Fallback,U1,2026-03-16 09:56:00,Daft Punk,Get Lucky,240,240,0,COMPLETE,1.0,None,9,0,30,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.26194462, 0.022064604, 0.052416544, 0.029325938, -0.031854875, -0.027584352, -0.08218757, 0.1888276, -0.0034433757, 0.29863682, 0.03478886, 0.053531237, 0.060561698, -0.2950507, 0.23886317, -0.19751696, 0.04101394, -0.13684541, 0.036940012, -0.12953296, 0.07448171, -0.1142973, 0.2563187, -0.026474819, -0.051024497, -0.38393924, 0.12117926, -0.5206153, 0.0974866, -0.016165238, -0.014859731, 0.18372366]",0.044
S_Fallback,U1,2026-03-16 10:00:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,10,0,31,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.21031685, 0.041614372, 0.08363916, -0.07699285, -0.005803711, -0.1402558, -0.0972866, 0.19000994, 0.008011815, 0.26145658, -0.04077557, 0.12478481, 0.21889545, -0.31871358, 0.23600045, -0.22329387, 0.079794504, -0.1233693, -0.021724556, -0.11090141, 0.059776857, -0.23425591, 0.25887796, -0.12953605, -0.18496378, -0.34840256, 0.15401126, -0.36414164, 0.030914722, 0.09348521, 0.09752894, 0.16554146]",0.599
S_Fallback,U1,2026-03-16 10:04:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,10,0,32,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.11020356, 0.09879223, -0.001192287, -0.118527755, -0.058910176, -0.12964801, -0.09948224, 0.22694373, -0.13096341, 0.18609984, -0.110715605, 0.07604456, 0.3187126, -0.2696705, 0.13071142, -0.21324266, 0.13787764, -0.13264824, 0.039518554, -0.08141409, 0.18256012, -0.34348577, 0.3311465, -0.059281424, -0.2529784, -0.30841857, 0.13021947, -0.16028586, -0.0415171, 0.22290993, 0.10689057, -0.04239137]",0.892
S_Fallback,U1,2026-03-16 10:08:00,Daft Punk,Get Lucky,240,240,0,COMPLETE,1.0,None,10,0,33,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.026436225, 0.12440704, -0.059175387, -0.13070796, -0.08721536, -0.10455918, -0.08731513, 0.2210702, -0.20822412, 0.10887109, -0.14343947, 0.032185007, 0.3433299, -0.19899291, 0.040578, -0.17704669, 0.15874138, -0.12077826, 0.076065965, -0.050013345, 0.24163114, -0.37115034, 0.33517212, -0.0029788374, -0.26483104, -0.23862515, 0.09601524, 0.001473759, -0.085459046, 0.2809879, 0.09861718, -0.17909113]",0.239
S_Fallback,U1,2026-03-16 10:12:00,Daft Punk,Get Lucky,240,240,0,COMPLETE,1.0,None,10,0,34,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.019367564, 0.09967722, 0.015883371, -0.19264206, -0.027158849, -0.19927402, -0.08813025, 0.17475882, -0.10653743, 0.0926498, -0.16238084, 0.11555268, 0.39783686, -0.21493566, 0.07912048, -0.1806638, 0.14665885, -0.087215215, -0.016339594, -0.03883617, 0.1394577, -0.3819311, 0.258424, -0.12955648, -0.32183927, -0.19000565, 0.12365212, 0.05580601, -0.10306034, 0.28583118, 0.18500943, -0.07830218]",0.552
S_Fallback,U1,2026-03-16 10:16:00,Adele,Rolling in the Deep,228,228,0,COMPLETE,1.0,None,10,0,35,0,"[0.27208602, -0.06424415, 0.13102141, 0.08380929, 0.047281656, -0.011500415, -0.03794211, 0.051393054, 0.17376873, 0.25757772, 0.11840193, 0.07973402, -0.11875971, -0.21326655, 0.2595099, -0.11226602, -0.058303345, -0.061638854, -0.050242286, -0.10801005, -0.11552458, 0.097085536, 0.04139475, -0.08839257, 0.07962464, -0.2567991, 0.088871405, -0.5548556, 0.15302908, -0.18950728, -0.036104325, 0.3638382]","[0.008477017, 0.056961875, 0.09949711, -0.2356797, 0.045506388, -0.27887273, -0.07632222, 0.09648729, 0.025252234, 0.060689025, -0.16058515, 0.19426736, 0.40270862, -0.20211002, 0.11179661, -0.15868527, 0.11162707, -0.036191225, -0.11974201, -0.020428559, 0.0023516736, -0.3390546, 0.13322, -0.25570348, -0.34056088, -0.10688809, 0.13740806, 0.1099252, -0.108306825, 0.250052, 0.2571446, 0.04837797]",-0.041
S_Fallback,U1,2026-03-16 10:20:00,Miles Davis,So What,540,540,0,COMPLETE,1.0,None,10,0,36,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.10665962, 0.055094875, 0.101517774, -0.18204112, 0.025179267, -0.23911285, -0.09385206, 0.15097588, 0.0193904, 0.16342874, -0.118401036, 0.1796323, 0.35318324, -0.27799696, 0.18257232, -0.20527183, 0.10712114, -0.08175945, -0.08410005, -0.06605411, 0.030279635, -0.32145604, 0.2067792, -0.21969688, -0.29860577, -0.2337723, 0.15877104, -0.10806067, -0.05167844, 0.19883285, 0.20514412, 0.10959425]",0.698
S_Fallback,U1,2026-03-16 10:24:00,Adele,Rolling in the Deep,228,228,0,COMPLETE,1.0,None,10,0,37,0,"[0.27208602, -0.06424415, 0.13102141, 0.08380929, 0.047281656, -0.011500415, -0.03794211, 0.051393054, 0.17376873, 0.25757772, 0.11840193, 0.07973402, -0.11875971, -0.21326655, 0.2595099, -0.11226602, -0.058303345, -0.061638854, -0.050242286, -0.10801005, -0.11552458, 0.097085536, 0.04139475, -0.08839257, 0.07962464, -0.2567991, 0.088871405, -0.5548556, 0.15302908, -0.18950728, -0.036104325, 0.3638382]","[0.082370535, 0.0022692392, 0.18045999, -0.20750983, 0.10115091, -0.2976182, -0.07006302, 0.048333913, 0.16024682, 0.10962473, -0.10261699, 0.2441273, 0.31720802, -0.23158738, 0.19672647, -0.15741947, 0.056561034, -0.016795259, -0.1865676, -0.038345918, -0.12215376, -0.23733386, 0.046649106, -0.33102167, -0.28404817, -0.116193704, 0.15515906, -0.03666208, -0.051337954, 0.13674551, 0.25951302, 0.2343624]",0.303
S_Fallback,U1,2026-03-16 10:28:00,Daft Punk,Get Lucky,240,240,0,COMPLETE,1.0,None,10,0,38,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.13965452, -0.05146875, 0.22704878, -0.14283237, 0.13727269, -0.26253065, -0.051396545, -0.0072875223, 0.2631467, 0.13768522, -0.027691538, 0.2489712, 0.17695692, -0.21880464, 0.24426675, -0.12795807, -0.007276191, 0.0051294314, -0.21827592, -0.04894137, -0.22165611, -0.095588714, -0.04613135, -0.34510893, -0.17800923, -0.104432784, 0.14464636, -0.1730262, 0.013418175, 0.0017397049, 0.21528886, 0.373693]",0.841
S_Fallback,U1,2026-03-16 10:32:00,Miles Davis,So What,540,540,0,COMPLETE,1.0,None,10,0,39,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.13965453, -0.051468752, 0.22704881, -0.14283237, 0.13727269, -0.26253068, -0.05139655, -0.0072875232, 0.26314673, 0.13768524, -0.02769154, 0.24897121, 0.17695692, -0.21880463, 0.2442668, -0.12795809, -0.007276192, 0.005129433, -0.21827595, -0.048941374, -0.22165614, -0.09558872, -0.046131346, -0.3451089, -0.17800924, -0.1044328, 0.14464636, -0.17302623, 0.013418176, 0.001739705, 0.21528889, 0.373693]",0.841
S_Fallback,U1,2026-03-16 10:36:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,10,0,40,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.13965452, -0.051468752, 0.22704881, -0.14283237, 0.13727269, -0.26253068, -0.05139655, -0.0072875232, 0.26314673, 0.13768524, -0.02769154, 0.24897121, 0.17695692, -0.21880467, 0.24426678, -0.12795809, -0.007276191, 0.005129432, -0.21827592, -0.048941374, -0.22165614, -0.09558872, -0.046131354, -0.34510896, -0.17800924, -0.1044328, 0.14464636, -0.17302623, 0.01341818, 0.0017397092, 0.21528889, 0.373693]",-0.086
S_Fallback,U1,2026-03-16 10:40:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,10,0,41,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.082370535, 0.0022692387, 0.18045999, -0.20750985, 0.10115091, -0.2976182, -0.07006302, 0.048333906, 0.16024682, 0.10962473, -0.102617, 0.2441273, 0.31720802, -0.23158738, 0.19672647, -0.15741947, 0.056561034, -0.016795259, -0.1865676, -0.038345914, -0.12215375, -0.23733386, 0.046649106, -0.33102167, -0.28404817, -0.116193704, 0.15515906, -0.036662087, -0.051337954, 0.13674551, 0.25951302, 0.23436238]",0.252
S_Fallback,U1,2026-03-16 10:44:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,10,0,42,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.10665964, 0.055094875, 0.10151779, -0.18204112, 0.025179263, -0.23911285, -0.09385206, 0.15097587, 0.019390391, 0.16342874, -0.11840105, 0.1796323, 0.35318324, -0.277997, 0.18257232, -0.20527181, 0.10712115, -0.08175945, -0.08410005, -0.06605411, 0.030279648, -0.32145607, 0.20677918, -0.21969688, -0.29860577, -0.2337723, 0.15877104, -0.10806067, -0.051678445, 0.19883285, 0.20514409, 0.10959422]",0.629
S_Fallback,U1,2026-03-16 10:48:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,10,0,43,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.019367563, 0.09967721, 0.015883366, -0.19264205, -0.02715885, -0.19927403, -0.08813024, 0.1747588, -0.106537424, 0.092649795, -0.16238083, 0.11555267, 0.39783683, -0.21493566, 0.07912048, -0.18066378, 0.14665884, -0.08721521, -0.016339589, -0.038836166, 0.13945772, -0.38193107, 0.25842392, -0.12955648, -0.32183924, -0.19000563, 0.123652115, 0.05580601, -0.103060335, 0.28583115, 0.1850094, -0.078302175]",0.831
S_Fallback,U1,2026-03-16 10:52:00,Daft Punk,Get Lucky,240,240,0,COMPLETE,1.0,None,10,0,44,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.026436225, 0.12440704, -0.059175387, -0.13070795, -0.08721536, -0.10455917, -0.08731513, 0.2210702, -0.20822412, 0.10887109, -0.14343947, 0.032185007, 0.3433299, -0.19899291, 0.040578, -0.17704666, 0.15874138, -0.12077826, 0.076065965, -0.050013345, 0.24163114, -0.37115034, 0.33517212, -0.002978841, -0.26483104, -0.23862515, 0.09601524, 0.001473759, -0.08545905, 0.2809879, 0.09861718, -0.17909113]",0.239
S_Fallback,U1,2026-03-16 10:56:00,Miles Davis,So What,540,540,0,COMPLETE,1.0,None,10,0,45,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.026436225, 0.12440704, -0.059175387, -0.13070796, -0.08721536, -0.10455918, -0.08731513, 0.22107022, -0.20822412, 0.10887109, -0.14343947, 0.032185007, 0.34332997, -0.1989929, 0.040578, -0.17704669, 0.15874138, -0.12077826, 0.076065965, -0.050013345, 0.24163114, -0.37115034, 0.33517212, -0.0029788374, -0.26483104, -0.23862515, 0.096015215, 0.001473759, -0.085459046, 0.2809879, 0.098617174, -0.17909113]",0.239
S_Fallback,U1,2026-03-16 11:00:00,Adele,Rolling in the Deep,228,228,0,COMPLETE,1.0,None,11,0,46,0,"[0.27208602, -0.06424415, 0.13102141, 0.08380929, 0.047281656, -0.011500415, -0.03794211, 0.051393054, 0.17376873, 0.25757772, 0.11840193, 0.07973402, -0.11875971, -0.21326655, 0.2595099, -0.11226602, -0.058303345, -0.061638854, -0.050242286, -0.10801005, -0.11552458, 0.097085536, 0.04139475, -0.08839257, 0.07962464, -0.2567991, 0.088871405, -0.5548556, 0.15302908, -0.18950728, -0.036104325, 0.3638382]","[0.019367566, 0.09967721, 0.015883366, -0.19264205, -0.027158845, -0.19927402, -0.08813024, 0.17475882, -0.1065374, 0.092649795, -0.16238083, 0.11555267, 0.3978369, -0.21493565, 0.07912049, -0.18066381, 0.14665884, -0.08721521, -0.016339596, -0.038836163, 0.13945769, -0.38193107, 0.25842398, -0.12955646, -0.32183924, -0.19000563, 0.123652115, 0.055806007, -0.103060335, 0.28583115, 0.1850094, -0.078302175]",-0.098
S_Fallback,U1,2026-03-16 11:04:00,Daft Punk,Get Lucky,240,240,0,COMPLETE,1.0,None,11,0,47,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.10665962, 0.055094875, 0.101517774, -0.18204112, 0.025179267, -0.23911285, -0.09385206, 0.15097588, 0.0193904, 0.16342874, -0.118401036, 0.1796323, 0.35318324, -0.27799696, 0.18257232, -0.20527183, 0.10712114, -0.08175945, -0.08410005, -0.06605411, 0.030279635, -0.32145604, 0.2067792, -0.21969688, -0.29860577, -0.2337723, 0.15877104, -0.10806067, -0.05167844, 0.19883285, 0.20514412, 0.10959425]",0.698
S_Fallback,U1,2026-03-16 11:08:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,11,0,48,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.082370535, 0.0022692392, 0.18045999, -0.20750983, 0.10115091, -0.2976182, -0.07006302, 0.048333913, 0.16024682, 0.10962473, -0.10261699, 0.2441273, 0.31720802, -0.23158738, 0.19672647, -0.15741947, 0.056561034, -0.016795259, -0.1865676, -0.038345918, -0.12215376, -0.23733386, 0.046649106, -0.33102167, -0.28404817, -0.116193704, 0.15515906, -0.03666208, -0.051337954, 0.13674551, 0.25951302, 0.2343624]",0.252
S_Fallback,U1,2026-03-16 11:12:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,11,0,49,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.08237053, 0.0022692387, 0.18045999, -0.20750985, 0.10115091, -0.2976182, -0.07006302, 0.048333906, 0.16024682, 0.10962473, -0.102617, 0.2441273, 0.31720802, -0.23158738, 0.19672647, -0.15741947, 0.056561034, -0.016795259, -0.1865676, -0.038345918, -0.12215375, -0.23733386, 0.046649106, -0.33102167, -0.28404817, -0.11619369, 0.15515906, -0.036662083, -0.051337954, 0.13674551, 0.25951302, 0.23436242]",0.252
S_Fallback,U1,2026-03-16 11:16:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,11,0,50,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.10665964, 0.055094875, 0.10151779, -0.18204112, 0.025179263, -0.23911285, -0.09385206, 0.15097587, 0.019390391, 0.16342874, -0.11840105, 0.1796323, 0.35318324, -0.277997, 0.18257232, -0.20527181, 0.10712115, -0.08175945, -0.08410005, -0.06605411, 0.030279648, -0.32145607, 0.20677918, -0.21969688, -0.29860577, -0.2337723, 0.15877104, -0.10806067, -0.051678445, 0.19883285, 0.20514409, 0.10959422]",0.629
S_Fallback,U1,2026-03-16 11:20:00,Miles Davis,So What,540,540,0,COMPLETE,1.0,None,11,0,51,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.110203564, 0.09879224, -0.0011922823, -0.11852777, -0.058910184, -0.12964803, -0.099482246, 0.22694372, -0.13096341, 0.18609986, -0.11071561, 0.07604457, 0.31871262, -0.26967052, 0.13071144, -0.21324265, 0.13787766, -0.13264826, 0.039518557, -0.081414096, 0.18256015, -0.3434858, 0.33114654, -0.059281435, -0.25297844, -0.30841854, 0.13021949, -0.16028588, -0.041517105, 0.22290994, 0.106890574, -0.042391386]",0.326
S_Fallback,U1,2026-03-16 11:24:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,11,0,52,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.019367564, 0.09967722, 0.015883371, -0.19264206, -0.027158849, -0.19927402, -0.08813025, 0.17475882, -0.10653743, 0.0926498, -0.16238084, 0.11555268, 0.39783686, -0.21493566, 0.07912048, -0.1806638, 0.14665885, -0.087215215, -0.016339594, -0.03883617, 0.1394577, -0.3819311, 0.258424, -0.12955648, -0.32183927, -0.19000565, 0.12365212, 0.05580601, -0.10306034, 0.28583118, 0.18500943, -0.07830218]",0.831
